0.85323,1.7424,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.019581
0.6855,0.3811,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0096622
0.9308,0.44073,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0078366
1.3652,0.50859,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.012134
2.0804,0.40621,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0072447
1.3211,0.61402,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010911
1.2411,0.18702,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0041336
0.59348,0.83546,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.01897
0.34708,1.3496,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.013416
0.82737,0.86223,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.018673
1.4627,0.4219,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0064225
0.62053,0.52977,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.014039
0.69407,1.2324,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.02225
1.0778,0.62853,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.016512
1.7476,0.53056,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010711
0.78,1.4049,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.041574
0.16988,1.2147,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.010442
0.07406,0.93882,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.0044014
0.6825,1.3936,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.025385
1.7808,1.9214,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.030926
0.31015,1.2028,1.82E+06,7.9738,1.86E+07,9.67E+05,1.30E+06,0.62836,0.53,0.011964
